track	->	"dataTransforms ""+"" mark ""+"" size ""+"" x"
track	->	"dataTransforms ""+"" mark ""+"" size ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" stroke ""+"" strokeWidth ""+"" text ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" stroke ""+"" strokeWidth ""+"" x ""+"" x1 ""+"" x1e ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" stroke ""+"" strokeWidth ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" strokeWidth ""+"" style ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" strokeWidth ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" style ""+"" text ""+"" x ""+"" xe"
track	->	"dataTransforms ""+"" mark ""+"" text ""+"" x ""+"" xe"
track	->	mark
track	->	"mark ""+"" opacity ""+"" row ""+"" size ""+"" visibility ""+"" x"
track	->	"mark ""+"" size"
track	->	"mark ""+"" size ""+"" stroke ""+"" strokeWidth"
track	->	"mark ""+"" strokeWidth ""+"" x"
track	->	"mark ""+"" x"
track	->	"mark ""+"" x ""+"" xe"
track	->	"mark ""+"" x ""+"" y"
track	->	"mark ""+"" y"
track	->	"size ""+"" visibility"
track	->	"style ""+"" title ""+"" type"
track	->	"visibility ""+"" xe"
type[barLength]	->	"""quantitative"""
type[baseBackground]	->	"""nominal"""
type[baseLabelColor]	->	"""nominal"""
type[color]	->	"""nominal"""
type[color]	->	"""quantitative"""
type[dataTransform]	->	"""concat"""
type[dataTransform]	->	"""coverage"""
type[dataTransform]	->	"""displace"""
type[dataTransform]	->	"""exonSplit"""
type[dataTransform]	->	"""filter"""
type[dataTransform]	->	"""replace"""
type[dataTransform]	->	"""subjson"""
type[data]	->	"""bam"""
type[data]	->	"""bed"""
type[data]	->	"""beddb"""
type[data]	->	"""bigwig"""
type[data]	->	"""csv"""
type[data]	->	"""gff"""
type[data]	->	"""json"""
type[data]	->	"""matrix"""
type[data]	->	"""multivec"""
type[data]	->	"""vcf"""
type[data]	->	"""vector"""
type[displacement]	->	"""pile"""
type[encoding]	->	field
type[endPosition]	->	"""genomic"""
type[linePattern]	->	"""triangleLeft"""
type[linePattern]	->	"""triangleRight"""
type[position]	->	"""genomic"""
type[row]	->	"""nominal"""
type[size]	->	"""quantitative"""
type[startPosition]	->	"""genomic"""
type[stroke]	->	"""nominal"""
type[text]	->	"""nominal"""
type[track]	->	"""dummy-track"""
type[x1]	->	"""genomic"""
type[x1e]	->	"""genomic"""
type[x]	->	"""genomic"""
type[xe]	->	"""genomic"""
type[y]	->	"""genomic"""
type[y]	->	"""nominal"""
type[y]	->	"""quantitative"""
type[ye]	->	"""genomic"""
url	->	STRING
valueFields	->	ARRAY
value[color]	->	STRING
value[data]	->	STRING
value[flag]	->	STRING
value[geneHeight]	->	NUMBER
value[geneLabelFontSize]	->	NUMBER
value[geneLabelOpacity]	->	NUMBER
value[geneLabelStrokeThickness]	->	NUMBER
value[geneLabelStroke]	->	STRING
value[opacity]	->	NUMBER
value[size]	->	NUMBER
value[stainStroke]	->	STRING
value[strokeWidth]	->	NUMBER
value[stroke]	->	STRING
value[text]	->	STRING
value[y]	->	NUMBER
values	->	ARRAY
view	->	"alignment ""+"" centerRadius ""+"" layout ""+"" spacing ""+"" tracks ""+"" xDomain"
view	->	"alignment ""+"" centerRadius ""+"" linkingId ""+"" tracks ""+"" xDomain"
view	->	"alignment ""+"" color ""+"" data ""+"" dataTransforms ""+"" height ""+"" opacity ""+"" row ""+"" style ""+"" title ""+"" tracks ""+"" visibility ""+"" width ""+"" xDomain"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" layout ""+"" row ""+"" spacing ""+"" static ""+"" tracks ""+"" width ""+"" x ""+"" xDomain ""+"" xe ""+"" y"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" layout ""+"" row ""+"" tracks ""+"" width ""+"" x ""+"" xDomain ""+"" xe ""+"" y"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" layout ""+"" style ""+"" text ""+"" tracks ""+"" width ""+"" x ""+"" xDomain"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" opacity ""+"" row ""+"" title ""+"" tracks ""+"" visibility ""+"" width"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" opacity ""+"" row ""+"" tracks ""+"" visibility ""+"" width ""+"" xDomain"
view	->	"alignment ""+"" color ""+"" data ""+"" height ""+"" row ""+"" title ""+"" tracks ""+"" visibility ""+"" width"
view	->	"alignment ""+"" data ""+"" height ""+"" layout ""+"" static ""+"" title ""+"" tracks ""+"" width ""+"" x ""+"" xDomain ""+"" xe"
view	->	"alignment ""+"" data ""+"" height ""+"" row ""+"" size ""+"" stroke ""+"" strokeWidth ""+"" tracks ""+"" visibility ""+"" width"
view	->	"alignment ""+"" data ""+"" height ""+"" row ""+"" size ""+"" title ""+"" tracks ""+"" visibility ""+"" width"
view	->	"alignment ""+"" height ""+"" static ""+"" tracks ""+"" width ""+"" xDomain"
view	->	"alignment ""+"" height ""+"" style ""+"" tracks ""+"" width"
view	->	"alignment ""+"" height ""+"" tracks ""+"" width"
view	->	"alignment ""+"" layout ""+"" static ""+"" tracks"
view	->	"arrangement ""+"" spacing ""+"" style ""+"" views"
view	->	"arrangement ""+"" spacing ""+"" views"
view	->	"arrangement ""+"" views"
view	->	"centerRadius ""+"" layout ""+"" spacing ""+"" static ""+"" tracks ""+"" xDomain"
view	->	"height ""+"" tracks ""+"" width"
view	->	"layout ""+"" linkingId ""+"" tracks ""+"" xDomain"
view	->	"layout ""+"" spacing ""+"" tracks ""+"" xOffset"
view	->	"layout ""+"" tracks"
view	->	"linkingId ""+"" spacing ""+"" tracks"
view	->	"linkingId ""+"" spacing ""+"" tracks ""+"" xDomain"
view	->	"linkingId ""+"" tracks ""+"" xDomain"
view	->	"orientation ""+"" views ""+"" yOffset"
view	->	"spacing ""+"" views"
view	->	tracks
view	->	"tracks ""+"" xDomain"
view	->	views
visibility	->	ARRAY
width	->	"""True"""
width	->	NUMBER
x	->	"aggregate ""+"" field ""+"" type"
x	->	"axis ""+"" domain ""+"" field ""+"" linkingId ""+"" type"
x	->	"axis ""+"" domain ""+"" field ""+"" type"
x	->	"axis ""+"" field ""+"" linkingId ""+"" type"
x	->	"axis ""+"" field ""+"" type"
x	->	"domain ""+"" field ""+"" linkingId ""+"" type"
x	->	"domain ""+"" field ""+"" type"
x	->	"field ""+"" linkingId ""+"" type"
x	->	"field ""+"" type"
x	->	linkingId
x1	->	"axis ""+"" domain ""+"" field ""+"" type"
x1	->	"field ""+"" type"
x1e	->	"field ""+"" type"
xDomain	->	chromosome
xDomain	->	"chromosome ""+"" interval"
xDomain	->	interval
xOffset	->	NUMBER
xe	->	"aggregate ""+"" field ""+"" type"
xe	->	"axis ""+"" field ""+"" type"
xe	->	"field ""+"" type"
y	->	"axis ""+"" field ""+"" type"
y	->	"baseline ""+"" domain ""+"" field ""+"" grid ""+"" range ""+"" type"
y	->	"baseline ""+"" domain ""+"" field ""+"" range ""+"" type"
y	->	"field ""+"" type"
y	->	value
yOffset	->	NUMBER
ye	->	"axis ""+"" field ""+"" type"
ye	->	"field ""+"" type"
zoomLimits	->	ARRAY
Nothing	->	None
