query	gt_extended
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-f6114c69-71a1-47d5-9b28-b0227b1872f7
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-f15989a1-e820-4879-a535-438277acad49
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-70990332-7702-45e2-84cb-8bbff773f160
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-c59188a8-c6bb-433c-97fe-69f79a126d03
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130e0-0db6-b568-e040-11ac0c483281
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f8572359-f29a-5945-e040-11ac0d4821cf
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-12ae2ba1-9484-47fe-8a3f-bba94a6abe0c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-04339769-517c-448d-a7ca-951f83608c60
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-3e1180a5-149c-4e6c-9a29-696e3ba567e3
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-d8995dfa-a780-4fe6-b3f8-fb464f51a1cf
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-0609b182-0396-4755-b463-10f949c5b8bb
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-e9d607e8-41c3-4210-870b-a9ab9b1d1c8c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BTCA-SG-50e3a421-9741-4cd8-911b-0f47ca518b6a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-c6224ab0-74f5-4f0a-9fe0-c083f806c853
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-a65bcd07-c47d-4bda-a2bf-21f68cef2f3b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-8e03e773-5557-4e78-889b-4710c515378f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-b27d75ba-5989-4200-bfe9-f1b7d7cf8008
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-2321c412-7730-4694-bc8f-199d7e51a7f8
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-f8d89ae2-2c7d-40ae-8d40-34b93b16efc9
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-b752b444-f033-4be4-9d24-e5e80b4181af
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130e0-aed2-bb2f-e040-11ac0d485e12
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-a8f86b64-914c-4d89-897b-33bcdd1759f7
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-18f9240e-7acd-41eb-a154-c2a67a1cbe9b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-UK-f393bb05-c737-4cc3-e040-11ac0d48452a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-b1e62d8e-24d2-4118-8cd0-3142acebdd5b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f8809cee-8f81-28f8-e040-11ac0d4873bf
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-1c0e384f-7254-4afe-93c0-b3fc6c6a7894
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-c955387a-16e5-447c-8e69-e4c04a9861d5
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130e0-a38a-23b9-e040-11ac0c48327f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-0448206f-3ade-4087-b1a9-4fb2d14e1367
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-5fa88c3a-dbc1-43f2-82b2-e0592f35ce57
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-7cae6c0b-36fe-411b-bbba-093a4c846d84
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-32a63b4f-3baa-4987-ad30-5bd0c0548088
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f8425828-5b0f-23a8-e040-11ac0d484128
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-b2d17671-d2e1-4c97-8b01-a976d5abe1d6
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-04b9837e-9ab5-4eb9-9a9c-ef49e3a62662
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	ovarian serous cystadenocarcinoma-b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-aa4bf69c-a1a6-48dc-96fc-3fe7d2680517
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f87eb1b5-1712-ca1f-e040-11ac0c483848
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-15f90ef0-831b-40a3-98bd-ec226a9e8b26
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-906f6f1e-569d-4ce2-9273-1f305782f77f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130e0-a94d-d9d0-e040-11ac0c483262
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-8404ef5b-7a64-47fe-98f9-3f63619d2d99
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-7cdbe0e8-f614-4f54-b864-fd6b39e8ef1c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f843ed5c-0336-3d33-e040-11ac0d48478c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130df-6860-7677-e040-11ac0d485ddc
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f82d213f-caa7-fd59-e040-11ac0d483e46
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-d4ea36e2-1323-4441-8c63-40ce269608f4
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-UK-fc78685a-7053-152a-e040-11ac0c480ded
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BOCA-UK-f82d213f-9ba5-7b6b-e040-11ac0c486882
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-US-546b982f-60d9-43df-9761-09369afbee2d
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-2009e5e7-1796-445b-8677-46b3804fe0bf
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130df-34f8-22c6-e040-11ac0d485de8
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-f98de26b-c7d6-435d-81fa-1f1869da9087
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-EU-fc8130e0-096a-b991-e040-11ac0c48327d
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-d8e2af63-afe0-4f15-88b4-78118cf68160
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-UK-fca07e09-1fd2-9ef5-e040-11ac0d485bbd
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	GBM-US-56ffaa35-814c-4c0b-b3c6-d4514d34fec2
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	BRCA-UK-fc447d4f-2532-c8ea-e040-11ac0c48469f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2	PBCA-DE-f663ff15-c8d3-4bff-8bf9-bf8e983579e0
BRUSH_sw_0_7_s_0_7_cc_1_query1	BRUSH_sw_0_7_s_0_7_cc_1
BRUSH_sw_0_7_s_0_7_cc_1_query1	BRUSH_sw_1_0_s_0_7_cc_1
BRUSH_sw_0_7_s_0_7_cc_1_query1	BRUSH_sw_0_7_s_1_0_cc_1
BRUSH_sw_0_7_s_0_7_cc_1_query2	BRUSH_sw_1_2_s_1_2_cc_1
BRUSH_sw_0_7_s_0_7_cc_1_query2	BRUSH_sw_0_7_s_0_7_cc_1
BRUSH_sw_0_7_s_0_7_cc_1_query2	BRUSH_sw_1_0_s_1_0_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query1	BRUSH_sw_1_0_s_1_2_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query1	BRUSH_sw_1_2_s_1_2_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query1	BRUSH_sw_1_2_s_1_0_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query2	BRUSH_sw_0_7_s_1_0_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query2	BRUSH_sw_1_0_s_1_2_cc_1
BRUSH_sw_1_0_s_1_2_cc_1_query2	BRUSH_sw_1_0_s_0_7_cc_1
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_2_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_0_7_s_1_2_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_0_7_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_0_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_0_s_1_2_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_0_7_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_2_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_2_s_1_2_oc
BRUSH_sw_1_2_s_1_0_oc_query1	BRUSH_sw_1_0_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_0_7_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_0_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_2_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_2_s_1_0_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_0_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_0_7_s_0_7_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_2_s_1_2_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_0_7_s_1_2_oc
BRUSH_sw_1_2_s_1_0_oc_query2	BRUSH_sw_1_0_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_oc
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_1
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_2
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_0_7_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_1_2_cc_0
EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2	EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_2_cc_1
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_0_7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_0_7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_1_2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-a65bcd07-c47d-4bda-a2bf-21f68cef2f3b
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-8e03e773-5557-4e78-889b-4710c515378f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-2321c412-7730-4694-bc8f-199d7e51a7f8
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb05-c737-4cc3-e040-11ac0d48452a
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-f8d89ae2-2c7d-40ae-8d40-34b93b16efc9
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-b752b444-f033-4be4-9d24-e5e80b4181af
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-987528ac-437a-4eb8-a335-4f2076d5c006
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e0-aed2-bb2f-e040-11ac0d485e12
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-a8f86b64-914c-4d89-897b-33bcdd1759f7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_0_7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-324adcfa-3fba-45b9-99f0-9d41c0c54d79
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-3b399659-8302-428a-9c97-1e7b455c9c2f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-8bda75a6-86b9-458e-948b-05049b4c52ce
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-987d41ee-6bab-490c-b0f2-bf28c0089de9
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130df-3147-3e94-e040-11ac0d485df8
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f85add3d-e2e6-31f8-e040-11ac0d48479c
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-12d7121a-0345-4808-a819-09d6e3227bd5
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	ovarian-84ca6ab0-9edc-4636-9d27-55cdba334d7d
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-571ce258-b453-4cac-b05e-05755791be84
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-e9d607e8-41c3-4210-870b-a9ab9b1d1c8c
